id_iklan,tanggal_posting,status_iklan_terjual,judul,deskripsi,merek,model,tahun,transmisi,jarak_tempuh,harga,tipe_penjual_badge,lokasi
948342677,2026-09-23T11:28:42+07:00,Tersedia,Km 18rb toyota alphard g atpm tss 2023 pakai 2024 hitam,"DIJUAL 

Toyota Alphard 2.5 G TSS Pilot Seat AT Black On Beige Pemakaian 2024 NIK 2023
PAJAK BULAN 1 (2027)
ODOMETER VERY LOW 18 RB KM


OTR Kredit 810 JT
OTR CASH 920 JT NEGO

PLAT F GENAP ( vo ) 


Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* TOYOTA SAFETY SENSE (PCS, DRCC, LDA, AHB, PSB, TPMS, ICS)
* Electric Sunroof & Moonroof
* Engine 2.5L 2AR-FE Dual VVT-i
* Wireless Charging 
* Electric Sliding Door (L/R)
* TV Roof Monitor
* Toyota Headunit LCD Touchscreen With Apple Carplay & Android Auto
* Electric Leather Seat (PILOT SEAT) With Memory Seat
* Heater & Cooler Seat With Lumbar Support
* LED Projector Headlamp With DRL, Foglamp LED
* LED Tail Light
* SRS Airbags, ABS, EBD, BA VSC, TRC, COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensor
* Power Back Door
* Kaca Film 3M
* Buku Manual + Service, Kunci Cadangan Tersedia


proses kredit bisa dibantu( rumah sewa dll s&k)
ktp daerah bisa (daerah tertentu)..
Terima jual-beli ,tukar tambah ( cash / kredit )
Unit tidak bekas tabrakan dan banjir (boleh cek ke bengkel resmi dulu ) . 

Minat cepat hubungi 
Regina ( call / WA )",Toyota,Lainnya,,Lainnya,15.000-20.000,810000000.0,Individu,Jakarta D.K.I.
948199504,2026-09-16T16:59:59+07:00,Tersedia,[Km 18RB] BMW X5 xDrive40i M-Sport G05 LCI AT 2024,"BMW X5 xDrive40i M-Sport G05 LCI AT 2024

- New Model
- New Profile i-drive 8
- Km 16.000 Antik (10.000 Miles)
- Warna Abu-abu
- Nopol B Ganjil
- Pajak 09-2026
- Tangan 1 Dari Baru
- Atas Nama Perorangan
- Nik 2024
- Full Warranty 02-09-2029
- Free Service 02-09-2029

OTR Kredit 1.325 Milyar
Cash 1.435 Milyar Nego",BMW,Lainnya,,Lainnya,15.000-20.000,1325000000.0,Individu,Jakarta D.K.I.
948342659,2026-09-23T11:27:57+07:00,Tersedia,"Toyota innova G solar 2.4 AT 2019 putih, terawat","Toyota innova G 2.4 AT diesel 2019

Tahun : 2019
Warna : putih
Type : G
Mesin : 2400cc
Transmisi : AT
Nopol : ganjil
Kilometer : 87rb
pajak : april 2027

•  Kendaraan siap pakai.
•  Body mulus dan terawat 
•  AC dingin
•  Interior orisinil rapih dan bersih
•  Elektronik berfungsi baik
•  Mesin terawat (silahkan bawa mekanik buat dicek).
•  Transmisi responsif.
•  kaki kaki senyap tidak bunyi
•  Surat lengkap dan dijamin aman.

• Mobil yang kami jual telah lulus pengecekan oleh tim inspeksi
• garansi mesin & transmisi hingga 1th by @otospector
• mobil siap pakai, NO PR , jaminan bukan bekas tabrak & banjir
• gratis layanan derek gratis seluruh indonesia

 OTR Cash : (BY WA)
OTR Kredit : 285 jt (diluar paket mengikuti harga cash)

TDP  15jt 
Angsuran  7.583.000 x 5th
Asuransi  tlo (balimor)

FAST RESPONS LANGSUNG KE WA

Alamat :

1.  Bursa Mobil Bintaro Jaya Sektor 7 showroom FWM MOBILINDO

HARAP KONFIRMASI KEBERADAAN UNIT SEBELUM VISIT

CALL/WA : (DAFFA)

Terima tukar tambah!",Toyota,Lainnya,,Lainnya,85.000-90.000,285000000.0,Individu,Jakarta D.K.I.
948342432,2026-09-23T11:18:26+07:00,Tersedia,[GARANSI 5THN] Hyundai Ioniq 5 Long Range Signature EV 2021/2022/2023,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Hyundai Ioniq 5 EV Long Range Signature AT Putih NIK 2022, PAJAK BULAN 10 (2026), ODOMETER LOW 34RB KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.
-

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-Bonus!
Free Detailing (pembersihan) 2x (1 tahun)

-
OTR KREDIT 415 JT
OTR CASH BY CALL

Bunga Premium
Dp 146jt
Angs 9.284,000 x47 tlo

Dp 141jt
Angs 8.142,000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Panoramic Sunroof
* BOSE Sound System
* Kapasitas Batre 72.6 kWh 214 Hp (350 Nm)
* Jarak Tempuh Full Baterai 451 KM
* Vehicle To Load Adapted (3.600 Watt)
* Ambience Lighting, Flush Door Handle
* Paddle Shift With Adaptive Cruise Control
* MID Digital Cluster
* 12.6 Inch Infotainment System With Apple Carplay And Android Auto
* Electric Leather Seat + Lumbar Support (L/R) With Memory Seat
* Cooler Seat & Heater Seat
* Full LED Headlamp With DRL, Foglamp LED
* LED Tail Light
* SRS Airbags, ABS, EBD, BA, VSC, HSA, COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensor
* Power Back Door
* Buku Service, Buku Manual, Kunci Cadangan Tersedia

LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara (NIQ) (MDS)",Hyundai,Lainnya,,Lainnya,30.000-35.000,415000000.0,Individu,Jakarta D.K.I.
948342395,2026-09-23T11:18:54+07:00,Tersedia,[GARANSI 5THN] Hyundai Ioniq 5 Long Range Signature EV 2021/2022/2023,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Hyundai Ioniq 5 EV Long Range Signature AT Putih NIK 2022, PAJAK BULAN 10 (2026), ODOMETER LOW 34RB KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE : 
1. Mobil Terinspeksi 155 titik 
2. ⁠TERGARANSI 5 tahun 
3. ⁠Harga Transparan 
4. ⁠Jaminan Trade-in/Buyback 
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 415JT
OTR CASH BY CALL

Bunga Premium
Dp 146jt
Angs 9.284.000 x47 tlo

Dp 141jt
Angs 8.142.000 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Panoramic Sunroof
* BOSE Sound System
* Kapasitas Batre 72.6 kWh 214 Hp (350 Nm)
* Jarak Tempuh Full Baterai 451 KM
* Vehicle To Load Adapted (3.600 Watt)
* Ambience Lighting, Flush Door Handle
* Paddle Shift With Adaptive Cruise Control
* MID Digital Cluster
* 12.6 Inch Infotainment System With Apple Carplay And Android Auto
* Electric Leather Seat + Lumbar Support (L/R) With Memory Seat
* Cooler Seat & Heater Seat
* Full LED Headlamp With DRL, Foglamp LED
* LED Tail Light
* SRS Airbags, ABS, EBD, BA, VSC, HSA, COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensor
* Power Back Door
* Buku Service, Buku Manual, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara (NIQ) (A)",Hyundai,Lainnya,,Lainnya,30.000-35.000,415000000.0,Individu,Jakarta D.K.I.
948342373,2026-09-23T11:16:11+07:00,Tersedia,Mazda cx8 elite skyactive 2022 hitam,"DIJUAL 

Mazda CX-8 CX8 CX 8 Elite 2.5 Skyactiv AT Hitam Metalik NIK 2022
PAJAK BULAN 4 (2026)
ODOMETER 51 RB KM Low !


OTR Kredit 360 JT
OTR CASH 415 JT NEGO

PLAT B GANJIL ( dfr ) 


Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* i-Active Sense, Radar Cruise Control, Lane Departure Warning System, Blind Spot Monitoring, Rear Cross Traffic Allert, Adaptive LED Headlight
* BOSE Sound System
* Engine 2.5 Skyactive-G Technology
* Keyless Start Stop Engine
* Audio Steering Switch, Cruise Control
* Headunit LCD Touchsreen Navigasi, Multimedia, Radio, USB, AUX, Bluotooth With Command Control
* Electric Leatherseat With Memory Seat
* Adaptive LED Headlight With DRL
* SRS Airbags ABS, VSC, EBD, BA, COMPLETE SAFETY CAR
* 360 View Parking Camera, Parking Sensor
* Electric Park Brake, Auto Hold Brake, i-Stop System, TCS
* Power Backdoor
* Kaca Film iceU
* Buku Manual, Kunci Serep Tersedia


proses kredit bisa dibantu( rumah sewa dll s&k)
ktp daerah bisa (daerah tertentu)..
Terima jual-beli ,tukar tambah ( cash / kredit )
Unit tidak bekas tabrakan dan banjir (boleh cek ke bengkel resmi dulu ) . 

Minat cepat hubungi 
Regina ( call / WA )",Mazda,Lainnya,,Lainnya,50.000-55.000,360000000.0,Individu,Jakarta D.K.I.
948342174,2026-09-23T11:11:21+07:00,Tersedia,Nissan serena hws 2022 merah pajak panjang,"DIJUAL 

Nissan Serena 2.0 HWS Highway Star AT Merah NIK 2022
PAJAK BULAN 3 (2027)
ODOMETER 70 RB KM Record AUTHORIZED


OTR Kredit 230 JT
OTR CASH 280 JT NEGO

PLAT B GENAP ( poo ) 


Spesifikasi :
* Tangan Pertama dari Baru, Pribadi
* Engine 2.0 cc Automatic Eco
* Keyless Start & Stop Engine
* Electric Sliding Door (L/R)
* Cruise control & Audiosteer
* Electric Retract Mirror
* Adjustable Captain Seat With Folding Table
* MID Digital
* Headunit 9"" Multimedia Dislay With Android Auto, Apple Carplay
* LED Headlamp Projector
* Kaca Film Vkool
* Kunci Serep, Buku Manual & Service Tersedia


proses kredit bisa dibantu( rumah sewa dll s&k)
ktp daerah bisa (daerah tertentu)..
Terima jual-beli ,tukar tambah ( cash / kredit )
Unit tidak bekas tabrakan dan banjir (boleh cek ke bengkel resmi dulu ) . 

Minat cepat hubungi 
Regina ( call / WA )",Nissan,Lainnya,,Lainnya,70.000-75.000,230000000.0,Individu,Jakarta D.K.I.
948342107,2026-09-23T11:09:27+07:00,Tersedia,(GARANSI 1TH) TOYOTA VOXY 2023 2.0 AT LOW KM.43RB & PAJAK PANJANG,"Kenapa harus beli mobil di FAST AUTOMOBIL ? :
* Perhitungan kredit kami adalah perhitungan real dan bisa dibuktikan perincian biayanya sesuai dengan kontrak dari perusahaan pembiayaan
* Telah lulus inspeksi
* Garansi mesin dan transmisi 1 tahun, S&K Berlaku.
* Hanya menjual mobil bekas berkualitas
* Kilometer DIJAMIN ASLI (Sesuai Service Record)
* Bisa General Cek Up di bengkel resmi
* Mobil dijamin tidak bekas tabrakan fatal & tidak bekas banjir
* Selalu mengutamakan kepuasan pembeli
* Jujur & Amanah

TOYOTA VOXY 2023 2.0 AT LOW KM.43RB & PAJAK PANJANG #F3ST

Harga Khusus Kredit :
Via MIZUHO Finance
OTR Rp. 390,000,000

PAKET A
TDP Rp. 35,323,000
Angsuran Rp. 11,173,000 x 47 Bulan
Asuransi TLO

PAKET B
TDP Rp. 40,777,500
Angsuran Rp. 9,360,000 x 59 Bulan
Asuransi TLO

HARGA CASH BY CALL

* Garansi 100% uang kembali, apabila mobil yang kami jual kilometernya mundur / tidak asli *

* TDP sudah termasuk : DP Murni, Angsuran Bulan Pertama, dan Administrasi
* Utk respon lebih cepat harap hubungi no telp yg tertera
* Pembelian Tunai, KKB BCA, Mandiri, Niaga dan lainnya mengikuti Harga Cash

Spesifikasi Kendaraan :
– Tangan Pertama Dari Baru
– Warna Hitam Metalik
– Transmisi Automatic CVT
– Interior Original Fabric
– Automatic Transmission
– LOW KM.43RB // Record Full Auto2000
– Dashboard Mewah
– Audio Steering Control
– Jok Tengah Captain Seat
– Ac Double Blower Dingin Sampai Baris Ketiga
– Ecomode System
– Head Unit Original Toyota
– Double Power Sliding Door
– Power Back Door
– Rear Entertaiment Monitor
– HUD, Head Up Display
– High Efficiency
– Center Monitor Information Display
– Engine 2.0L Bertenaga
– Kamera Parking 360 With Sensor
– Sein Spion & Retractable
– Buku Manual Servis dan Kunci Cadangan Lengkap
– Pajak Panjang Februari 2027
– Registrasi Nopol B GENAP
– Velg New Alphard R18 Ban Bagus

Bursa Mobil Bintaro Jaya
Fast Automobil, Lot A23 & A56-A59
Jl. Raya Boulevard B7/B1
Bintaro Jaya Sektor 7",Toyota,Lainnya,,Lainnya,40.000-45.000,390000000.0,Individu,Jakarta D.K.I.
948342055,2026-09-23T11:08:16+07:00,Tersedia,[GARANSI 5TH LOMBARDI SEAT] Kia Grand Carnival Premiere 2023/2024/2025,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Kia Grand Carnival Premiere 2.2 CRDi Diesel AT Hitam NIK 2024, PAJAK BULAN 7 (2026), ODOMETER 20RB KM RECORD AUTHORIZED

*GARANSI KIA 5 TAHUN ATAU 150,000 KM*
*BONUS UPGRADE KURSI LOMBARDI (PILOT SEAT) WITH DISPLAY MULTIFUNCTION (INLCUDE JOK ORI)*
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE : 
1. Mobil Terinspeksi 155 titik 
2. TERGARANSI 5 tahun 
3. Harga Transparan 
4. Jaminan Trade-in/Buyback 
5. After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 600JT
OTR CASH BY CALL

DP Minim
Tdp 116 jt
Ang 21,235 x4thn tlo

Tdp 105 jt
Ang 18,673 x5thn tlo

Bunga Premium
Tdp 127jt
Ang 20,386 x4thn tlo

Tdp 117jt
Ang 17,855 x5thn tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* Sunroof & Moonroof
* BOSE Sound System
* Engine 2.2 cc CRDI Diesel 199 Hp (441 Nm)
* Double Electric Sliding Doors
* AC Digital Dual Zone With Triple Blower
* MID Digital Cluster
* 12.3 Inch Infotainment System Display With Android Auto & Apple Carplay
* Front Electric Leather Seat With Memory Seat
* Heater Seat & Cooler Seat
* Dual LED Projector Headlamps With DRL
* LED Tail Light
* Airbags, ABS, ESC, Hill Start Assist, LFA, LKA, FCA, BCA, BVM, COMPLETE SAFETY CAR
* 360 View Parking Camera, Traction Control
* Power Back Door
* Kaca Film Vkool
* Buku Manual, Buku Service, Kunci Cadangan Tersedia


LOKASI : Focus Motor Bintaro, Bursa Otomotif Bintaro, Tangerang Selatan (DZH) (B)",Kia,Lainnya,,Lainnya,20.000-25.000,600000000.0,Individu,Jakarta D.K.I.
948341950,2026-09-23T11:04:55+07:00,Tersedia,Gran Max MB 1.5 Manual 2015 Abu Terawat Siap Pakai,"Krdt 98
cash 108

TDP 22 JT
2.805.000 x 48

Terbebas dari banjir
Terbebas dari Tabrak
Nopol T karawang
Mesin Halus Kering
Kaki Senyap 
Ban ok
Head Unit Original
Dashboard Mulus
Doortrim Mulus
Headroom Luas
Velg Original
Interior Rapih Bersih
Body Mulus
Harga Nego Lokasi 

Syarat
KTP
KK
PBB
Buku Tabungan
Npwp

JL Kolonel Sugiyono Duren Sawit No 35/Igustingurahrai klnder no 16/13C",Daihatsu,Lainnya,,Lainnya,90.000-95.000,98000000.0,Individu,Jakarta D.K.I.
948341938,2026-09-23T11:04:33+07:00,Tersedia,JEEP SAHARA 2013! JEEP SAHARA FULL OPT 2013! JEEP SAHARA 2013! JEEP,"Jeep Wrangler 2Door Sahara 3.6 AT 2013 nik 2012

Black on black

KM 40rb Antik 

Ban kanati ,Headlamp Harley, Jok Kulit , Bumper Arb ,Fog Lamp, Velg Aev , Knalpot gibson, Elect Footstep, Winch Warn , Stabilizer fox, snorkle, full system aigio lamp.

Perfect Condition 

Credit 790 jt
Cash 850 jt",Jeep,Lainnya,,Lainnya,40.000-45.000,790000000.0,Individu,Jakarta D.K.I.
948195700,2026-09-16T14:57:37+07:00,Tersedia,[ GARANSI 5THN AWD ] Kia EV9 EV 9 GT-Line 2022/2023/2024,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

Kia EV9 EV 9 GT-Line AWD AT Hitam Metalik Pemakaian 2024 NIK 2023, PAJAK BULAN 3 (2027), ODOMETER 31RB KM RECORD AUTHORIZED
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.
-

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-Bonus!
Free Detailing (pembersihan) 2x (1 tahun)

-
OTR KREDIT 1,1 M
OTR CASH BY CALL

Bunga Premium
Dp 395jt
Angs 26.387,500 x47 tlo

Dp 381jt
Angs 22.836,500 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, Pribadi
* ADAS (SCC, LFA, LKA, BCA, BVM, SEW, SEA, DAW, HBA, RCCA, PCA, FCA)
* Panoramic Sunroof
* Meridian 14 Premium Speaker
* Battery Capacity 99,8 kWh 385 Ps (700 Nm) AWD
* Jarak Tempuh Full Baterai 497 KM
* Flush Door Handle
* 5 Inch Climate Control Triple Zone
* 12 Inch MID Digital Cluster With HUD
* 12,3 Inch Wide Display Infotainment System With Android Auto & Apple Carplay
* Electric Leather Seat With Memory Seat
* 2nd Row Relaxation Comfort Seat
* Heater Seat & Cooler Seat
* Digital Pattern Light System Headlight With DRL
* Combination Tail Light
* Parking Camera, Parking Censor, Traction Control, 10 SRS Airbags
* Power Back Door
* 21 Inch Wheel Design Exclusive For GT-Line
* Kaca Film Vkool
* Buku Manual, Buku Service, Kunci Cadangan Tersedia


LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara. (UNQ) (B)",Kia,Lainnya,,Lainnya,30.000-35.000,1100000000.0,Individu,Jakarta D.K.I.
948288497,2026-09-20T23:40:46+07:00,Tersedia,LOW DP Honda Brio Satya 1.2 E Bensin-AT 2023 KII,"1628182
Honda Brio Satya 1.2 E Bensin-AT 2023 Abu
.
MOBIL BEKAS BERKUALITAS | SIAP PAKAI & TERPERCAYA
.
Dapatkan mobil impian Anda dengan kondisi prima, sudah melalui proses inspeksi menyeluruh, dan siap digunakan tanpa ribet. Cocok untuk kebutuhan harian, keluarga, maupun bisnis.
.
SKEMA HARGA
Kredit Only (Best Deal): Rp 165,000,000
Tersedia 2 pilihan paket sesuai kebutuhan Anda
1. Paket PROMO Kredit DP Ringan
* DP : Rp 17,000,000
* Cicilan 4 Tahun : Rp 5,450,000 / bulan
* Cicilan 5 Tahun : Rp 4,700,000 / bulan
.
2. Paket PROMO Kredit Instan Approval (One Day Approval)
* DP: Rp 87,000,000
* Cicilan 4 Tahun: Rp 3,000,000 / bulan
* Cicilan 5 Tahun: Rp 2,600,000 / bulan
.
Harga Cash: Call me for best price
.
DETAIL UNIT:
* Dokumen lengkap a/n perorangan
* Odometer: 27,162 km (asli, tidak putaran)
* Transmisi: OTOMATIS
* Pajak: Aktif 01-Feb-2027
* Plat: Genap
* Mesin halus, siap pakai
* KN : KII
.
KEUNGGULAN UNIT:
* Kondisi overall terawat & siap digunakan
* Interior bersih & nyaman
* Eksterior masih terlihat fresh & menarik
* Performa mesin responsif & stabil
* Cocok untuk pemakaian harian maupun keluarga
* City Car modern dan stylish
* Proporsi compact, manuver lincah
* Kabin praktis untuk perkotaan
* CVT with Earth Dreams Technology
* Digital Air Conditioning
* Audio Steering Switch
* Rear Parking Camera
.
BENEFIT BELI DI OLXmobbi:
1. Astra Certified
   (Bebas tabrak, bebas banjir & lulus inspeksi menyeluruh)
2. Kilometer Asli
   (Dijamin tidak putaran, transparan & terverifikasi)
3. Garansi Mesin hingga 1 Tahun
   (Mesin, transmisi, AC & sistem pengereman – plafon hingga Rp 80 juta dari GARDA OTO)
4. Buy Back Warranty 7 Hari
   (Jaminan uang kembali jika unit tidak sesuai)
5. Gratis Asuransi TLO 1 Tahun
6. Home Test Drive
   (Test drive langsung dari rumah)
7. 2.000 + Pilihan Mobil Berkualitas
   (Semua unit lulus inspeksi & tersertifikasi)
.
Note: Syarat & Ketentuan Berlaku
.
KENAPA HARUS BELI DI SINI?
Unit sudah terseleksi, transparan, dan didukung layanan purna jual yang jelas. Beli mobil jadi lebih aman, nyaman, dan tanpa khawatir.
.
HUBUNGI SEKARANG!
Unit terbatas & promo bisa berubah kapan saja.
Jangan sampai kehabisan!
.
INFORMASI PEMBAYARAN
Mohon lakukan pembayaran hanya melalui rekening resmi berikut untuk booking fee / pelunasan:
BCA 2061/888/995 a/n PT Serasi Mitra Mobil
OLX Mobbi Bintaro
.
Himbauan Penting:
Demi keamanan transaksi, harap tidak melakukan pembayaran di luar rekening resmi perusahaan. Segala bentuk transaksi di luar rekening tersebut bukan menjadi tanggung jawab kami.",Honda,Lainnya,,Lainnya,25.000-30.000,165000000.0,Individu,Banten
948239138,2026-09-18T13:46:16+07:00,Tersedia,[ GARANSI 5THN KM 8RB ] BMW i4 i 4 eDrive35 eDrive 35 2023/2024/2025,"BELI MOBIL TANPA KHAWATIR BERGARANSI 5 TAHUN!

BMW i4 i 4 eDrive35 eDrive 35 AT Black On Black NIK 2024, PAJAK BULAN 2 (2027), ODOMETER VERY LOW 8RB AN PERAK KM
-
Focus Motor Belanja Mobil 26 Tahun Membangun Kepercayaan.
Nikmati standar baru kepemilikan mobil bekas dengan garansi komprehensif hingga 5 TAHUN untuk 155 KOMPONEN. BERSERTIFIKAT, BERPOLIS, dan didukung layanan CUSTOMER SERVICE PERSONAL untuk pengalaman berkendara yang aman dan tanpa khawatir.

Belanja Mobil bukan hanya menjual mobil bekas. Kami jual mobil bekas dengan RASA AMAN seperti mobil baru.

5 BELANJA MOBIL PROMISE :
1. Mobil Terinspeksi 155 titik
2. ⁠TERGARANSI 5 tahun
3. ⁠Harga Transparan
4. ⁠Jaminan Trade-in/Buyback
5. ⁠After Sales yg baik (Mempunyai Customer Service Personal)

-UNIT 100% BEBAS TABRAK DAN BEBAS BANJIR (garansi uang kembali)
-Dokumen ABSAH
-BONUS! Free Detailing (pembersihan) 2x (1 tahun)
-
OTR KREDIT 950JT
OTR CASH BY CALL / WA

Bunga Premium
Dp 220jt
Angs 25.121.500 x47 tlo

Dp 206jt
Angs 21.754.500 x59 tlo

UNTUK REQUEST DP / HITUNGAN LAIN, SILAKAN HUBUNGI KAMI

Harga kredit tertera adalah harga minimal kredit dengan tenor 4 & 5 tahun, diluar itu mengikuti harga Cash (karena kami mensubsidi refund bunga kepada anda)
-
Spesifikasi :
* Tangan Pertama Dari Baru, PT
* Portable Charging Tersedia
* Electric Sunroof
* Harman Kardon Sound System
* Baterai Power 66 kWh 281 Hp Max Torque 400 Nm
* Full Baterai Jarak Tempuh 490 KM
* 0-100 km dalam 6 Detik
* Max Speed 190 km/jam
* Ambience Light
* Voice Command Hey BMW
* AC Digital Triple Zone
* Paddle Shift With Adaptive Cruise Control
* 12,3 Inch BMW Live Cockpit Professional with Head-up Display
* 14,9 Inch BMW Curved Display Integrated Apple Carplay And Android Auto With i-Drive Control
* Electric Leather Seat With Memory Seat
* Adaptive LED headlights With DRL
* LED Tail Light
* SRS Airbags, DSC, CBC, ASC, DBC, EDLC, DTC, ABS COMPLETE SAFETY CAR
* 360 View Parking Camera, 360 Parking Sensor, Collision Warning, Pedestrian Warning, Parking Assist
* Power Back Door
* Buku Manual, Kunci Cadangan Tersedia

LOKASI : Bursa Otomotif Mangga Dua Square, Focus Motor, Jakarta Utara (94 BCP) (B)",BMW,Lainnya,,Lainnya,5.000-10.000,950000000.0,Individu,Jakarta D.K.I.
